asset_id,cohort_start_date,entry_month,vehicle_class,monthly_km,engine_hours_per_month,load_factor,temperature_exposure,prior_repairs,service_delay_days,route_severity,preventive_maintenance_score,duration_months,event
VH-03498,2023-11-22,23,Heavy,800.0,26.2,0.937,0.4261,1,1.8,0.4335,0.929,50.1205,0
VH-03499,2022-01-31,1,Medium,2633.1,47.7,0.7346,0.522,1,6.9,0.6478,0.3995,17.6037,1
VH-03500,2023-10-23,22,Heavy,5197.3,105.2,0.8762,0.142,2,3.9,0.5006,0.5772,25.418,0
VH-03501,2022-03-02,2,Medium,3945.4,101.0,0.5427,0.2828,0,1.7,0.8928,0.5581,19.8003,0
VH-03502,2022-05-01,4,Medium,3661.7,66.4,0.9594,0.4714,1,5.7,0.5482,0.7319,25.296,0
VH-03503,2022-11-27,11,Light,2845.2,76.5,0.7254,0.5775,1,5.9,0.6064,0.6471,62.0006,0
VH-03504,2023-08-24,20,Medium,5921.4,133.1,0.765,0.4945,0,4.1,0.5163,0.5659,24.0119,0
VH-03505,2023-05-26,17,Heavy,5184.3,90.5,0.6017,0.3079,0,5.6,0.4217,0.8476,39.7574,0
VH-03506,2023-08-24,20,Medium,5251.8,137.2,0.7331,0.4011,2,5.4,0.8017,0.3999,12.6328,1
VH-03507,2022-06-30,6,Medium,3549.6,83.5,0.9065,0.8328,0,5.8,0.7608,0.4398,6.9276,1
VH-03508,2023-07-25,19,Heavy,4764.4,111.8,0.6827,0.1666,1,10.6,0.6217,0.6726,28.4119,0
VH-03509,2023-06-25,18,Medium,2493.4,70.5,0.3322,0.234,2,3.7,0.4211,0.7341,25.98,0
VH-03510,2022-01-01,0,Medium,4305.3,118.2,0.8708,0.229,1,4.0,0.1485,0.3633,10.3111,1
VH-03511,2023-07-25,19,Heavy,800.0,20.8,0.4937,0.6323,0,5.2,0.6864,0.5816,44.8377,0
VH-03512,2022-12-27,12,Heavy,2147.8,57.0,0.8882,0.5671,0,8.4,0.6963,0.8041,42.139,1
VH-03513,2022-07-30,7,Heavy,4016.5,94.8,0.8083,0.3049,1,2.8,0.3196,0.7387,17.4345,1
VH-03514,2023-10-23,22,Heavy,8062.7,174.0,0.9693,0.3462,0,2.5,0.4795,0.478,10.1105,1
VH-03515,2023-10-23,22,Heavy,1798.9,20.0,0.8179,0.4484,1,11.9,0.5327,0.553,27.2595,0
VH-03516,2023-02-25,14,Heavy,2634.6,61.8,0.5884,0.2048,0,6.4,0.6968,0.4382,32.5371,1
VH-03517,2022-01-31,1,Medium,4825.2,127.9,0.6366,0.231,3,3.1,0.8913,0.7907,24.1412,0
VH-03518,2022-11-27,11,Light,7154.1,167.7,0.8285,0.0907,1,7.7,0.5338,0.6341,32.3859,1
VH-03519,2022-03-02,2,Medium,4803.3,90.7,0.8073,0.6858,0,1.6,0.7094,0.6945,33.6412,1
VH-03520,2023-05-26,17,Heavy,5553.2,139.9,0.7112,0.4678,1,5.7,0.5367,0.8564,22.0148,1
VH-03521,2022-01-01,0,Medium,3993.6,84.1,0.8324,0.5267,1,21.2,0.7563,0.7864,12.0951,1
VH-03522,2022-05-31,5,Heavy,3734.1,51.6,0.3664,0.2668,1,2.3,0.5347,0.7326,66.9401,0
VH-03523,2022-08-29,8,Light,4623.3,118.0,0.8574,0.6752,0,7.2,0.474,0.5326,3.5269,1
VH-03524,2023-04-26,16,Medium,3512.6,63.9,0.9566,0.2961,0,7.5,0.2742,0.6211,21.0527,1
VH-03525,2022-11-27,11,Medium,5586.4,150.9,0.8714,0.6234,0,16.5,0.4847,0.6,14.0425,1
VH-03526,2022-05-31,5,Medium,2090.6,63.7,0.8779,0.3618,0,4.7,0.3233,0.4603,39.1257,1
VH-03527,2022-01-31,1,Light,5835.0,126.2,0.9288,0.5053,0,0.5,0.452,0.7415,19.6683,1
VH-03528,2023-02-25,14,Light,4559.0,108.2,0.8973,0.107,0,3.9,0.9157,0.6605,39.1391,1
VH-03529,2022-09-28,9,Heavy,4177.9,129.2,0.5592,0.2116,1,5.6,0.2609,0.5235,12.6617,1
VH-03530,2022-10-28,10,Medium,2035.5,60.2,0.8156,0.0631,4,12.0,0.5895,0.8669,24.0018,0
VH-03531,2023-02-25,14,Light,3030.3,70.9,0.4291,0.5011,1,8.8,0.5942,0.7268,44.6934,0
VH-03532,2023-03-27,15,Light,6298.0,183.3,0.7403,0.377,0,14.2,0.1799,0.5051,18.0109,1
VH-03533,2022-08-29,8,Medium,4187.1,94.8,0.3791,0.1198,0,19.7,0.6072,0.6792,17.8976,1
VH-03534,2022-06-30,6,Light,4917.6,118.0,0.8157,0.9641,1,6.8,0.5294,0.867,28.347,1
VH-03535,2023-02-25,14,Heavy,3180.7,56.6,0.99,0.286,3,8.9,0.305,0.4625,44.0926,1
VH-03536,2023-04-26,16,Heavy,4456.4,73.9,0.8156,0.4019,0,4.7,0.2855,0.9177,44.7927,0
VH-03537,2022-08-29,8,Light,2441.8,49.9,0.8465,0.0504,1,0.6,0.6286,0.8923,39.903,0
VH-03538,2022-12-27,12,Medium,4649.8,103.9,0.9354,0.8707,0,1.9,0.8722,0.8368,36.3368,1
VH-03539,2023-11-22,23,Light,5056.0,117.3,0.8412,0.2968,1,5.3,0.5551,0.5338,34.3151,1
VH-03540,2023-03-27,15,Medium,4980.9,89.4,0.5231,0.3154,1,4.7,0.9055,0.6753,21.2303,0
VH-03541,2022-03-02,2,Heavy,3144.6,79.8,0.5064,0.286,0,1.8,0.6563,0.7995,51.3772,0
VH-03542,2023-05-26,17,Medium,3986.9,76.1,0.7662,0.4111,0,3.5,0.5117,0.7752,61.8094,1
VH-03543,2022-09-28,9,Heavy,5305.8,127.0,0.4227,0.4959,1,0.5,0.6182,0.5467,40.5476,1
VH-03544,2022-11-27,11,Light,4182.8,107.0,0.7262,0.3917,0,2.7,0.2365,0.8716,28.1684,0
VH-03545,2022-03-02,2,Medium,4069.0,84.5,0.7793,0.2059,0,4.2,0.5521,0.7212,27.1071,1
VH-03546,2022-01-31,1,Medium,7355.2,149.0,0.4196,0.6743,1,1.8,0.4396,0.7528,25.1821,0
VH-03547,2022-05-01,4,Medium,3073.5,91.5,0.9038,0.677,0,22.1,0.5679,0.7582,40.062,1
VH-03548,2023-03-27,15,Heavy,6120.6,149.1,0.5816,0.593,0,2.0,0.4318,0.6878,30.6475,1
VH-03549,2022-03-02,2,Light,2768.0,63.8,0.7007,0.3665,1,9.1,0.5142,0.8976,20.8272,1
VH-03550,2023-01-26,13,Heavy,5482.2,143.9,0.8156,0.4875,1,2.0,0.7131,0.5614,12.6465,1
VH-03551,2023-01-26,13,Heavy,5562.2,124.9,0.4853,0.2723,0,2.4,0.6615,0.9691,58.5753,0
VH-03552,2023-07-25,19,Medium,3734.5,73.7,0.662,0.0685,2,1.9,0.1933,0.9208,32.3052,0
VH-03553,2022-05-01,4,Medium,2673.8,44.4,0.6569,0.2853,0,8.3,0.6935,0.6574,39.3768,0
VH-03554,2023-01-26,13,Medium,1544.4,32.7,0.6592,0.2784,1,21.5,0.509,0.7098,25.771,0
VH-03555,2023-01-26,13,Medium,3577.3,91.1,0.7301,0.3363,0,5.5,0.2337,0.5728,25.2765,0
VH-03556,2023-06-25,18,Heavy,5289.3,138.4,0.8576,0.1349,1,10.7,0.3093,0.3459,25.8607,0
VH-03557,2022-06-30,6,Medium,2883.6,64.4,0.7203,0.5836,0,3.1,0.548,0.8046,55.1844,1
VH-03558,2022-12-27,12,Heavy,4645.4,121.4,0.6703,0.4202,2,2.4,0.2471,0.9112,62.4621,0
VH-03559,2022-06-30,6,Medium,2285.4,47.6,0.6254,0.3412,1,9.2,0.7215,0.7519,63.0859,1
VH-03560,2022-09-28,9,Medium,4149.2,80.5,0.7665,0.2528,0,18.1,0.5334,0.4792,23.086,0
VH-03561,2022-10-28,10,Heavy,2779.4,42.2,0.911,0.4798,4,7.4,0.4677,0.9808,39.4142,0
VH-03562,2023-05-26,17,Medium,4383.0,89.8,0.7585,0.2991,1,13.9,0.7325,0.925,32.3449,0
VH-03563,2022-03-02,2,Heavy,3748.4,64.3,0.8955,0.3372,2,8.3,0.5849,0.7236,21.9524,0
VH-03564,2023-08-24,20,Light,2714.5,90.5,0.7745,0.3484,0,7.1,0.6628,0.7868,40.5112,0
VH-03565,2023-02-25,14,Heavy,3511.7,84.6,0.6928,0.2907,2,2.7,0.4804,0.6322,47.9063,0
VH-03566,2023-11-22,23,Heavy,3098.8,67.4,0.8459,0.5171,1,3.3,0.4537,0.7903,50.1277,0
VH-03567,2022-03-02,2,Heavy,2529.1,82.0,0.8275,0.3433,0,4.6,0.3501,0.7795,57.3063,0
VH-03568,2022-01-01,0,Medium,6124.1,116.6,0.8012,0.4557,1,3.5,0.3262,0.3146,33.7583,1
VH-03569,2022-01-01,0,Heavy,3959.7,85.9,0.7407,0.5946,0,6.1,0.609,0.6668,35.2126,1
VH-03570,2023-10-23,22,Medium,1196.7,56.6,0.8902,0.1023,0,1.7,0.3953,0.8448,40.1766,0
VH-03571,2023-10-23,22,Heavy,3565.1,77.1,0.882,0.364,1,6.8,0.4362,0.5211,34.248,0
VH-03572,2022-04-01,3,Light,5872.1,167.2,0.4557,0.324,0,3.1,0.3916,0.4849,21.6033,1
VH-03573,2022-04-01,3,Medium,3358.0,86.4,0.9035,0.4326,1,1.7,0.5159,0.3841,15.0379,1
VH-03574,2023-07-25,19,Medium,6746.6,169.5,0.854,0.7518,0,2.6,0.7013,0.8836,22.3714,0
VH-03575,2023-08-24,20,Medium,3215.0,91.5,0.9545,0.4574,1,17.3,0.6689,0.6761,22.2141,1
VH-03576,2023-07-25,19,Medium,5255.1,116.8,0.9076,0.4782,4,10.1,0.4461,0.9597,43.8331,0
VH-03577,2022-05-31,5,Heavy,6055.0,127.2,0.5318,0.475,0,6.6,0.6337,0.8756,31.3293,1
VH-03578,2022-12-27,12,Medium,5175.3,113.3,0.847,0.5501,0,7.0,0.7518,0.864,28.6723,0
VH-03579,2022-03-02,2,Heavy,2438.3,39.4,0.5597,0.0291,0,13.3,0.2498,0.92,53.1819,0
VH-03580,2023-05-26,17,Light,3086.3,67.6,0.453,0.2536,1,11.8,0.4805,0.8018,65.2119,0
VH-03581,2022-12-27,12,Heavy,6255.1,138.9,0.6959,0.1346,0,4.7,0.5337,0.6969,21.4354,1
VH-03582,2022-12-27,12,Heavy,3293.1,98.5,0.8814,0.6628,2,6.5,0.4958,0.6656,10.7271,1
VH-03583,2023-03-27,15,Medium,5963.5,141.4,0.5724,0.4038,0,2.1,0.6839,0.7864,13.1525,1
VH-03584,2023-11-22,23,Heavy,3854.6,121.1,0.9206,0.7796,1,8.3,0.5527,0.8005,10.357,1
VH-03585,2023-01-26,13,Heavy,4712.2,72.3,0.4282,0.3594,1,7.1,0.8612,0.716,59.6114,0
VH-03586,2022-04-01,3,Heavy,2420.8,35.5,0.2982,0.2048,0,8.0,0.4089,0.4659,22.1281,0
VH-03587,2022-04-01,3,Medium,3587.6,74.4,0.7484,0.6331,1,7.8,0.2594,0.9111,48.2984,0
VH-03588,2023-01-26,13,Medium,3187.0,93.2,0.6952,0.6035,2,4.0,0.1551,0.9507,45.3424,1
VH-03589,2023-11-22,23,Heavy,4838.4,105.9,0.8346,0.6244,1,3.4,0.338,0.6458,23.4265,1
VH-03590,2022-05-01,4,Medium,4639.8,81.1,0.5906,0.2342,0,12.9,0.3573,0.6025,27.9001,0
VH-03591,2023-04-26,16,Heavy,5194.0,111.7,0.8936,0.4563,2,7.9,0.4692,0.7051,9.5502,1
VH-03592,2022-07-30,7,Medium,3764.2,65.7,0.5579,0.508,2,6.7,0.5487,0.6173,32.0791,1
VH-03593,2023-03-27,15,Heavy,3104.7,48.1,0.7662,0.4052,0,1.2,0.6313,0.7177,20.2755,0
VH-03594,2022-08-29,8,Light,4774.1,136.1,0.8576,0.1695,0,3.3,0.6708,0.8813,34.2473,0
VH-03595,2022-10-28,10,Light,2955.6,60.4,0.4218,0.6292,1,2.0,0.8037,0.6044,30.3191,1
VH-03596,2022-01-31,1,Heavy,6117.6,138.5,0.6667,0.2573,1,0.7,0.3564,0.6671,36.6122,1
VH-03597,2022-03-02,2,Heavy,4328.2,94.8,0.9244,0.6945,0,3.3,0.5171,0.7776,33.4558,1
VH-03598,2022-05-01,4,Heavy,4010.8,85.4,0.7729,0.3527,0,3.5,0.3844,0.6452,32.9751,0
VH-03599,2022-07-30,7,Heavy,5193.3,102.8,0.9589,0.3938,1,4.0,0.6698,0.881,47.1207,1
VH-03600,2022-11-27,11,Medium,4385.5,92.8,0.8077,0.3294,1,8.2,0.6015,0.6699,47.1507,1
VH-03601,2022-06-30,6,Medium,2012.9,49.8,0.4881,0.1876,0,7.4,0.1883,0.8866,39.0226,0
VH-03602,2022-04-01,3,Light,2907.9,85.9,0.8523,0.2053,1,3.1,0.8256,0.8899,56.3379,0
VH-03603,2022-12-27,12,Medium,6086.6,149.5,0.6063,0.7941,0,8.0,0.516,0.5054,29.694,1
VH-03604,2022-04-01,3,Light,4625.8,84.5,0.7322,0.254,1,6.2,0.1388,0.4849,36.9959,0
VH-03605,2022-11-27,11,Heavy,1977.6,58.8,0.4479,0.6959,1,5.1,0.4518,0.9161,65.238,0
VH-03606,2022-03-02,2,Light,5028.2,118.9,0.7156,0.101,0,4.7,0.9409,0.787,23.445,1
VH-03607,2022-10-28,10,Light,3661.1,72.0,0.5159,0.4462,0,1.7,0.2821,0.4906,50.0312,0
VH-03608,2023-04-26,16,Light,3188.3,73.6,0.7405,0.3358,1,1.7,0.3123,0.659,23.1816,0
VH-03609,2022-03-02,2,Light,2782.7,70.4,0.9345,0.716,2,2.9,0.3869,0.4641,36.5455,1
VH-03610,2023-08-24,20,Light,5999.9,134.0,0.5604,0.47,0,4.3,0.3864,0.723,23.823,0
VH-03611,2023-09-23,21,Medium,1551.8,41.7,0.6619,0.4974,1,5.3,0.8105,0.8645,68.3034,0
VH-03612,2022-06-30,6,Medium,3243.7,59.1,0.8175,0.3982,1,13.2,0.5491,0.9443,35.7042,0
VH-03613,2022-03-02,2,Medium,4680.2,133.9,0.4039,0.5923,0,5.5,0.6869,0.8794,48.2622,0
VH-03614,2023-05-26,17,Heavy,6867.5,123.7,0.5554,0.5341,0,4.6,0.596,0.8309,23.945,0
VH-03615,2022-05-31,5,Medium,5330.8,127.1,0.5044,0.5583,1,4.8,0.7391,0.4467,47.4784,0
VH-03616,2023-01-26,13,Medium,3231.0,77.3,0.7939,0.6848,1,7.2,0.644,0.6807,45.2241,0
VH-03617,2022-03-02,2,Medium,6794.0,160.6,0.5614,0.6297,0,13.6,0.0645,0.5993,39.8729,0
VH-03618,2023-10-23,22,Light,2467.3,44.2,0.644,0.6255,0,2.0,0.6143,0.5204,11.8932,1
VH-03619,2022-12-27,12,Medium,4898.0,126.4,0.8589,0.4384,1,14.4,0.3449,0.7041,20.5518,0
VH-03620,2022-10-28,10,Heavy,5231.7,114.6,0.7991,0.3284,1,3.2,0.3342,0.8369,24.4989,1
VH-03621,2022-09-28,9,Medium,3178.3,52.8,0.6256,0.2862,0,6.4,0.6891,0.8441,68.5516,0
VH-03622,2023-03-27,15,Medium,5546.4,106.8,0.7039,0.3169,1,10.4,0.8237,0.5666,16.23,1
VH-03623,2023-09-23,21,Medium,3729.2,84.7,0.7758,0.3117,2,23.3,0.3756,0.6446,41.8994,1
VH-03624,2023-08-24,20,Heavy,5542.7,99.2,0.6104,0.5442,0,11.4,0.6368,0.575,43.1745,1
VH-03625,2022-03-02,2,Medium,1740.6,65.7,0.7682,0.171,1,9.5,0.5717,0.4249,32.1053,0
VH-03626,2023-05-26,17,Medium,5002.5,126.9,0.8359,0.3017,0,9.7,0.5683,0.5905,17.5644,1
VH-03627,2022-11-27,11,Heavy,3881.8,113.7,0.6684,0.618,0,2.6,0.604,0.8029,12.433,1
VH-03628,2022-01-31,1,Medium,6224.6,164.1,0.7826,0.1799,1,4.5,0.5324,0.7742,37.4863,0
VH-03629,2023-07-25,19,Medium,4434.0,93.3,0.2336,0.6463,0,5.3,0.5918,0.7512,33.7494,0
VH-03630,2022-10-28,10,Light,6373.8,128.6,0.5742,0.4322,1,5.6,0.5113,0.7041,35.5801,0
VH-03631,2023-01-26,13,Light,5261.4,76.8,0.4421,0.0629,1,7.5,0.1405,0.7532,44.7953,0
VH-03632,2022-01-01,0,Heavy,4308.7,89.7,0.6013,0.6319,0,4.1,0.6107,0.8564,24.2896,0
VH-03633,2022-04-01,3,Medium,5681.5,152.7,0.8452,0.2971,2,12.5,0.2991,0.9868,20.443,0
VH-03634,2023-10-23,22,Medium,5691.1,114.1,0.605,0.311,0,3.4,0.6762,0.5397,59.2737,1
VH-03635,2023-03-27,15,Medium,5207.9,112.6,0.5675,0.1868,1,8.1,0.6844,0.7073,25.4832,0
VH-03636,2022-03-02,2,Light,1061.5,20.0,0.872,0.2246,2,9.0,0.6297,0.9098,26.7253,0
VH-03637,2023-06-25,18,Heavy,3026.2,72.9,0.7171,0.1312,0,4.6,0.508,0.8858,20.6994,0
VH-03638,2023-06-25,18,Light,6576.2,165.4,0.769,0.1134,0,11.3,0.5371,0.697,55.9875,0
VH-03639,2022-01-31,1,Heavy,2616.1,35.0,0.4621,0.5339,1,11.2,0.5306,0.8498,45.5892,0
VH-03640,2022-08-29,8,Medium,5823.7,109.2,0.5018,0.1043,0,18.7,0.6892,0.4881,45.5799,1
VH-03641,2023-05-26,17,Medium,5559.7,145.8,0.936,0.4297,2,6.8,0.8282,0.746,8.1785,1
VH-03642,2023-11-22,23,Light,3411.4,86.8,0.8637,0.4171,3,3.1,0.4428,0.7949,32.3967,0
VH-03643,2022-08-29,8,Heavy,1507.2,29.6,0.8648,0.2877,2,4.8,0.6865,0.5893,36.4976,0
VH-03644,2023-06-25,18,Light,3646.6,106.6,0.3262,0.7426,0,12.2,0.6507,0.7759,46.102,0
VH-03645,2022-05-31,5,Light,7617.0,148.8,0.5376,0.217,0,4.1,0.4465,0.8777,18.0903,0
VH-03646,2023-11-22,23,Heavy,3205.1,85.2,0.691,0.2843,0,3.7,0.6477,0.4188,65.6772,0
VH-03647,2022-03-02,2,Medium,3308.6,72.5,0.8709,0.356,1,2.7,0.6414,0.5922,20.8535,0
VH-03648,2023-05-26,17,Medium,3003.6,75.8,0.772,0.5906,2,4.2,0.4304,0.6619,51.0234,0
VH-03649,2022-08-29,8,Light,6322.2,104.7,0.2871,0.3412,0,10.3,0.6109,0.7119,30.3947,0
VH-03650,2022-11-27,11,Heavy,4135.6,88.0,0.8247,0.3381,1,4.8,0.6078,0.9546,27.0977,1
VH-03651,2023-06-25,18,Medium,3561.1,90.2,0.6457,0.2101,1,3.2,0.228,0.8909,62.1066,0
VH-03652,2023-06-25,18,Light,6620.2,146.2,0.8389,0.185,0,1.8,0.7538,0.63,52.8662,0
VH-03653,2022-07-30,7,Medium,5369.2,138.1,0.6219,0.0774,1,6.6,0.4917,0.8261,65.576,0
VH-03654,2023-01-26,13,Light,3121.1,87.7,0.99,0.5332,2,6.9,0.3849,0.9424,23.9784,0
VH-03655,2022-03-02,2,Medium,2664.6,44.8,0.8442,0.3706,1,5.9,0.3558,0.816,38.4884,0
VH-03656,2022-12-27,12,Light,6237.3,151.0,0.6764,0.2054,1,1.5,0.7758,0.8672,58.4912,0
VH-03657,2022-05-31,5,Light,4525.2,85.7,0.7915,0.4744,0,2.8,0.5488,0.5144,29.0731,1
VH-03658,2023-01-26,13,Medium,2176.4,49.2,0.7477,0.2839,1,1.9,0.6317,0.5901,18.5851,1
VH-03659,2023-11-22,23,Heavy,1825.3,50.4,0.6747,0.6123,0,2.7,0.5351,0.6143,14.2661,1
VH-03660,2022-08-29,8,Light,2825.9,50.3,0.6945,0.5615,1,2.8,0.6822,0.8671,60.6287,0
VH-03661,2022-09-28,9,Light,2640.8,70.5,0.8541,0.2321,1,4.3,0.7668,0.5222,20.9258,1
VH-03662,2023-06-25,18,Heavy,1430.9,24.2,0.7698,0.1954,0,2.3,0.7732,0.7053,65.1271,0
VH-03663,2023-11-22,23,Heavy,2850.7,54.6,0.7613,0.5658,0,8.1,0.7001,0.8922,27.9608,0
VH-03664,2022-10-28,10,Medium,3121.4,80.0,0.9836,0.5003,0,1.1,0.6304,0.6794,9.6047,1
VH-03665,2023-10-23,22,Light,3806.0,72.0,0.7468,0.2808,0,4.1,0.6832,0.7543,33.232,0
VH-03666,2023-03-27,15,Medium,7039.4,143.1,0.6412,0.5395,1,2.9,0.5573,0.6839,46.3117,0
VH-03667,2023-07-25,19,Light,4099.7,106.7,0.3436,0.4701,0,4.4,0.6342,0.9039,37.3868,0
VH-03668,2022-05-31,5,Light,4248.6,96.0,0.7589,0.2434,0,6.8,0.8156,0.7747,41.4655,1
VH-03669,2022-04-01,3,Medium,5263.9,95.2,0.7725,0.7033,3,5.0,0.3366,0.6604,12.4273,1
VH-03670,2023-07-25,19,Medium,4144.0,104.9,0.503,0.3775,1,9.1,0.4481,0.6744,71.3334,0
VH-03671,2023-09-23,21,Medium,5100.2,107.2,0.5322,0.2502,1,5.8,0.6856,0.7291,53.8127,0
VH-03672,2022-10-28,10,Medium,4920.9,88.3,0.735,0.3046,1,7.3,0.3718,0.7748,54.1259,0
VH-03673,2022-03-02,2,Medium,4683.9,66.5,0.7217,0.5696,0,11.0,0.2958,0.6358,19.9708,0
VH-03674,2022-10-28,10,Medium,8649.7,205.8,0.8847,0.3023,1,10.3,0.543,0.7924,6.7901,1
VH-03675,2022-03-02,2,Heavy,5866.7,117.5,0.4349,0.6688,0,7.3,0.3788,0.701,56.6063,0
VH-03676,2023-07-25,19,Heavy,2877.4,45.3,0.6814,0.2832,1,10.3,0.7221,0.8255,19.5644,0
VH-03677,2022-07-30,7,Medium,5055.3,121.9,0.8696,0.4241,0,2.9,0.8342,0.8805,19.0478,0
VH-03678,2023-07-25,19,Medium,3312.4,85.7,0.5509,0.426,0,21.4,0.3193,0.782,14.9157,1
VH-03679,2022-07-30,7,Medium,5169.4,103.1,0.8358,0.2365,0,35.0,0.6645,0.6475,31.1571,1
VH-03680,2023-08-24,20,Light,2437.2,67.9,0.8068,0.714,1,11.6,0.8859,0.6737,5.5217,1
VH-03681,2022-08-29,8,Heavy,2838.3,93.9,0.6672,0.6501,2,7.2,0.2428,0.4124,20.4506,0
VH-03682,2022-01-01,0,Light,5015.9,131.7,0.6282,0.1637,1,7.9,0.2768,0.2186,20.1606,1
VH-03683,2022-06-30,6,Medium,5996.5,151.1,0.5845,0.6009,0,2.2,0.4711,0.6918,39.0557,1
VH-03684,2022-01-31,1,Medium,5254.0,121.5,0.7421,0.6509,0,7.6,0.3204,0.8607,27.3657,0
VH-03685,2022-09-28,9,Light,5781.2,121.8,0.9613,0.2468,1,2.9,0.4943,0.7779,31.2467,1
VH-03686,2023-01-26,13,Light,5060.7,111.6,0.8593,0.7182,0,2.9,0.5665,0.8288,56.0197,0
VH-03687,2022-09-28,9,Medium,4758.7,112.4,0.7625,0.2332,1,6.7,0.5408,0.5784,27.9445,1
VH-03688,2022-01-31,1,Heavy,3744.5,64.3,0.9202,0.2748,1,2.2,0.4492,0.6394,56.4213,0
VH-03689,2022-06-30,6,Medium,5719.5,115.6,0.7971,0.1306,0,15.8,0.6849,0.9726,51.2282,0
VH-03690,2023-03-27,15,Medium,6037.3,112.7,0.5679,0.5594,1,9.5,0.8082,0.8906,31.8139,1
VH-03691,2022-01-01,0,Light,4405.3,101.4,0.8781,0.4475,0,1.7,0.3868,0.6081,12.3688,1
VH-03692,2023-07-25,19,Medium,4324.6,97.3,0.8224,0.475,1,3.0,0.5113,0.8683,46.5169,1
VH-03693,2023-03-27,15,Light,6887.1,143.3,0.865,0.394,0,2.6,0.7375,0.4854,11.0371,1
VH-03694,2022-10-28,10,Medium,4469.4,111.6,0.9773,0.469,0,4.0,0.4554,0.9458,37.9764,1
VH-03695,2022-11-27,11,Heavy,4613.5,86.9,0.8499,0.7477,1,12.9,0.8123,0.819,23.279,1
VH-03696,2022-04-01,3,Medium,5226.3,105.8,0.5012,0.5202,2,11.6,0.0805,0.3772,54.58,1
VH-03697,2022-05-01,4,Medium,4353.3,108.4,0.871,0.3742,0,8.1,0.6942,0.9789,36.4051,0
VH-03698,2023-03-27,15,Light,3269.5,86.6,0.6907,0.4381,2,8.8,0.6244,0.4467,32.2681,0
VH-03699,2022-05-01,4,Light,5066.9,100.7,0.4447,0.6599,1,3.4,0.1844,0.5564,56.0933,1
VH-03700,2022-10-28,10,Medium,4441.9,102.2,0.714,0.5067,0,2.1,0.802,0.7952,24.0935,0
VH-03701,2022-01-31,1,Heavy,7263.4,149.7,0.623,0.2418,3,10.3,0.3091,0.761,10.1627,1
VH-03702,2022-12-27,12,Light,5682.7,123.3,0.4855,0.7585,0,9.5,0.5816,0.8531,25.8867,0
VH-03703,2022-08-29,8,Medium,3606.8,82.3,0.9643,0.5097,2,6.1,0.6646,0.7602,29.2755,1
VH-03704,2023-09-23,21,Medium,5593.6,132.7,0.8926,0.2405,1,11.2,0.6406,0.7689,21.5486,1
VH-03705,2023-06-25,18,Light,4961.8,115.0,0.6365,0.7274,1,9.6,0.7758,0.6894,16.3601,1
VH-03706,2022-09-28,9,Light,6464.1,147.7,0.5085,0.357,2,5.7,0.5986,0.6651,18.3909,1
VH-03707,2023-11-22,23,Medium,3713.3,66.3,0.7919,0.4046,0,7.3,0.475,0.5432,51.8605,0
VH-03708,2023-10-23,22,Medium,4783.0,112.1,0.724,0.0691,1,4.3,0.514,0.6025,48.3341,0
VH-03709,2023-10-23,22,Medium,4351.4,105.0,0.6038,0.2419,1,2.8,0.239,0.7781,19.0521,0
VH-03710,2023-05-26,17,Heavy,4587.7,112.3,0.6267,0.4102,1,5.2,0.4793,0.8225,53.3273,0
VH-03711,2023-02-25,14,Heavy,3172.2,59.7,0.6635,0.5543,0,1.4,0.0971,0.5464,35.6018,0
VH-03712,2022-07-30,7,Heavy,5363.9,132.9,0.9469,0.4133,1,1.5,0.885,0.5604,10.3503,1
VH-03713,2023-01-26,13,Heavy,5126.9,94.2,0.5119,0.4311,1,3.0,0.7525,0.5033,71.2334,0
VH-03714,2023-06-25,18,Heavy,6427.8,136.4,0.8198,0.3359,4,6.6,0.5257,0.6076,33.6282,1
VH-03715,2023-09-23,21,Heavy,4485.0,95.5,0.7187,0.5697,0,8.7,0.401,0.8532,49.1567,1
VH-03716,2022-04-01,3,Heavy,3882.2,67.3,0.658,0.5445,0,5.4,0.1605,0.6788,58.7848,0
VH-03717,2022-05-01,4,Heavy,5683.9,121.9,0.8096,0.0739,2,2.3,0.3961,0.849,32.3812,0
VH-03718,2022-04-01,3,Heavy,3308.7,76.8,0.7082,0.7615,1,6.6,0.4534,0.8246,4.2968,1
VH-03719,2022-09-28,9,Heavy,6127.5,108.8,0.8993,0.7334,1,2.4,0.6233,0.7992,22.0629,1
VH-03720,2022-08-29,8,Medium,6124.3,130.2,0.5509,0.3438,1,4.5,0.6808,0.6544,30.1236,1
VH-03721,2022-09-28,9,Medium,6385.9,115.7,0.8956,0.337,0,2.7,0.4341,0.8995,63.1195,0
VH-03722,2022-01-31,1,Medium,5064.9,143.2,0.69,0.4028,0,17.8,0.5481,0.95,46.0604,0
VH-03723,2023-10-23,22,Heavy,3770.3,87.0,0.4504,0.4353,2,6.5,0.3044,0.7724,26.9202,0
VH-03724,2022-12-27,12,Medium,4663.8,105.5,0.8812,0.4411,0,2.6,0.4554,0.6642,58.7789,0
VH-03725,2022-08-29,8,Heavy,5070.1,116.2,0.9624,0.5308,1,8.6,0.5301,0.896,22.2007,1
VH-03726,2022-10-28,10,Heavy,3659.8,90.4,0.7523,0.3712,2,2.8,0.5172,0.7422,46.2256,0
